monthly_income,income_per_capita,family_size,num_dependents,age,employment_years,months_employed_last_2yrs,total_assets,total_liabilities,net_worth,credit_score,employment_status,housing_status,education_level,marital_status,nationality_group,has_disability,need_score,eligible,support_amount
17860.0,4465.0,4,1,43,26.8,21,712500.0,540400.0,172100.0,728,self_employed,owned,bachelor,married,resident,no,0.04809833333333334,0,0.0
980.0,326.67,3,0,31,0.7,0,124500.0,7900.0,116600.0,607,unemployed,owned,diploma,widowed,citizen,no,0.6470110535714285,1,6480.0
11360.0,3786.67,3,0,32,21.3,16,333600.0,237400.0,96200.0,577,self_employed,family,high_school,widowed,citizen,no,0.1070439107142857,0,0.0
5940.0,1980.0,3,0,27,9.9,23,365000.0,193100.0,171900.0,700,self_employed,family,diploma,single,citizen,no,0.24208500000000002,0,0.0
37000.0,5285.71,7,5,58,1.7,21,1251800.0,736000.0,515800.0,610,employed,rented,bachelor,divorced,resident,no,0.04649380952380955,0,0.0
3420.0,427.5,8,7,40,0.4,9,161800.0,111700.0,50100.0,800,student,owned,bachelor,married,citizen,no,0.73437125,1,15000.0
5720.0,635.56,9,1,56,17.5,16,93200.0,43700.0,49500.0,850,employed,rented,bachelor,married,citizen,no,0.43200783333333337,1,15000.0
22350.0,5587.5,4,1,58,2.4,12,226700.0,22700.0,204000.0,839,employed,owned,postgraduate,single,citizen,no,-0.0005666666666666598,0,0.0
12350.0,4116.67,3,0,28,26.2,8,373700.0,64400.0,309300.0,546,employed,owned,high_school,married,resident,no,-0.01132642857142857,0,0.0
1430.0,1430.0,1,0,35,0.3,6,186200.0,38300.0,147900.0,715,unemployed,family,none,single,citizen,no,0.48735999999999996,1,2020.0
2090.0,696.67,3,2,26,0.9,13,99800.0,63700.0,36100.0,748,student,rented,high_school,single,resident,no,0.5756562916666667,1,5820.0
2070.0,295.71,7,2,21,24.0,15,31300.0,9800.0,21500.0,511,retired,family,bachelor,widowed,resident,no,0.6928028630952381,1,14000.0
700.0,100.0,7,0,65,1.7,7,76800.0,46800.0,30000.0,442,unemployed,owned,bachelor,married,resident,no,0.7971071428571429,1,14850.0
310.0,51.67,6,4,50,0.4,24,17200.0,6500.0,10700.0,667,student,rented,diploma,married,resident,no,0.7237754583333333,1,12930.0
140.0,28.0,5,0,41,0.1,0,44700.0,30600.0,14100.0,526,unemployed,family,bachelor,married,citizen,no,0.7627721428571428,1,11070.0
4290.0,2145.0,2,1,30,20.3,22,256400.0,200400.0,56000.0,812,employed,family,bachelor,widowed,resident,no,0.2599208333333333,0,0.0
2920.0,584.0,5,2,47,7.8,10,163800.0,130000.0,33800.0,642,self_employed,family,high_school,divorced,resident,no,0.5187080952380951,1,9320.0
10420.0,3473.33,3,1,45,10.0,16,392300.0,108400.0,283900.0,635,employed,rented,high_school,married,resident,no,0.03929013690476192,0,0.0
6990.0,1747.5,4,1,31,22.5,12,173000.0,11800.0,161200.0,668,employed,government_housing,high_school,single,resident,no,0.26781958333333333,0,0.0
14120.0,2017.14,7,6,21,22.8,20,239400.0,135800.0,103600.0,599,employed,rented,bachelor,single,resident,no,0.45345460714285707,1,7620.0
11840.0,2960.0,4,0,42,11.8,11,303600.0,80600.0,223000.0,560,employed,rented,none,divorced,resident,no,0.12787857142857145,0,0.0
1720.0,573.33,3,1,43,0.5,11,228900.0,93000.0,135900.0,575,student,owned,none,single,resident,no,0.5641258511904762,1,5990.0
300.0,60.0,5,0,56,1.7,14,119600.0,94600.0,25000.0,599,student,rented,bachelor,single,citizen,no,0.613642857142857,1,10770.0
11690.0,2922.5,4,2,38,20.8,23,347700.0,32200.0,315500.0,640,employed,rented,high_school,single,citizen,no,0.12067470238095238,0,0.0
1290.0,430.0,3,1,25,1.3,7,62500.0,4700.0,57800.0,631,unemployed,rented,bachelor,divorced,citizen,no,0.6755854761904763,1,6370.0
14650.0,4883.33,3,2,60,28.2,10,569100.0,7700.0,561400.0,770,employed,family,bachelor,married,resident,no,-0.09232333333333334,0,0.0
28660.0,3184.44,9,5,39,26.1,8,699400.0,347000.0,352400.0,682,employed,rented,diploma,married,resident,no,0.17257716666666667,0,0.0
5410.0,1352.5,4,2,53,4.2,19,153600.0,34200.0,119400.0,564,employed,rented,high_school,single,citizen,no,0.4093632738095238,1,5910.0
8230.0,1371.67,6,4,22,17.5,11,325200.0,149000.0,176200.0,636,employed,rented,diploma,single,resident,no,0.41285045833333334,1,8500.0
5490.0,1830.0,3,1,22,20.3,8,213300.0,12100.0,201200.0,521,employed,owned,high_school,married,citizen,yes,0.618252619047619,1,4180.0
7980.0,1330.0,6,5,22,23.3,17,202300.0,89000.0,113300.0,521,employed,rented,bachelor,single,citizen,no,0.5386009523809524,1,8820.0
9010.0,3003.33,3,0,56,3.2,15,390900.0,73800.0,317100.0,780,employed,rented,bachelor,divorced,resident,no,0.03864037500000002,0,0.0
7050.0,1410.0,5,1,31,17.5,22,209900.0,159800.0,50100.0,521,employed,rented,high_school,single,resident,yes,0.718387619047619,1,7550.0
8900.0,2966.67,3,2,56,21.3,12,298300.0,227900.0,70400.0,641,retired,rented,high_school,single,citizen,no,0.30091914880952375,0,0.0
14060.0,7030.0,2,1,63,6.4,21,373700.0,234900.0,138800.0,668,employed,government_housing,bachelor,single,citizen,no,0.022253333333333333,0,0.0
10900.0,2180.0,5,0,50,17.8,19,328000.0,23500.0,304500.0,590,employed,rented,bachelor,divorced,resident,no,0.16996071428571435,0,0.0
24420.0,12210.0,2,1,65,6.1,8,743200.0,475800.0,267400.0,614,self_employed,rented,high_school,married,resident,no,0.035314761904761904,0,0.0
26560.0,6640.0,4,1,62,8.2,24,625700.0,319600.0,306100.0,678,employed,family,high_school,married,citizen,no,-0.03630166666666666,0,0.0
30100.0,30100.0,1,0,53,7.8,14,524400.0,165000.0,359400.0,669,self_employed,rented,high_school,single,resident,no,-0.05078999999999999,0,0.0
5620.0,1124.0,5,3,57,11.7,14,258600.0,137500.0,121100.0,710,employed,owned,diploma,divorced,citizen,no,0.41866499999999995,1,7820.0
2320.0,386.67,6,4,48,1.3,1,177800.0,116400.0,61400.0,587,unemployed,government_housing,high_school,single,citizen,no,0.8043429583333334,1,12050.0
3730.0,1865.0,2,1,30,3.8,23,278800.0,209300.0,69500.0,631,self_employed,government_housing,diploma,single,citizen,no,0.3350529761904762,0,0.0
20.0,20.0,1,0,25,0.9,7,2300.0,600.0,1700.0,707,unemployed,rented,diploma,married,resident,no,0.697155,1,3040.0
2770.0,277.0,10,5,38,3.6,18,110700.0,12800.0,97900.0,434,self_employed,rented,high_school,married,citizen,no,0.7496677380952381,1,15000.0
6540.0,1635.0,4,3,42,19.9,19,207700.0,125000.0,82700.0,778,employed,rented,high_school,widowed,citizen,no,0.37461750000000005,1,5290.0
6180.0,6180.0,1,0,36,14.1,22,240800.0,28400.0,212400.0,850,employed,owned,high_school,single,citizen,no,-0.036840000000000005,0,0.0
8200.0,2733.33,3,2,25,26.7,15,228600.0,77800.0,150800.0,786,employed,family,postgraduate,married,resident,yes,0.4938870416666667,1,2640.0
17170.0,5723.33,3,1,43,5.5,14,749000.0,412500.0,336500.0,608,self_employed,government_housing,bachelor,divorced,resident,no,0.014558333333333326,0,0.0
7460.0,2486.67,3,2,43,20.5,13,298200.0,82600.0,215600.0,631,employed,rented,diploma,single,resident,no,0.2098134345238095,0,0.0
16940.0,4235.0,4,1,63,1.6,16,481500.0,81400.0,400100.0,603,employed,family,postgraduate,single,resident,no,-0.042344523809523804,0,0.0
2120.0,424.0,5,4,63,0.9,4,63500.0,3600.0,59900.0,604,unemployed,owned,high_school,single,resident,no,0.7909540476190475,1,10130.0
10500.0,2625.0,4,3,48,2.2,9,220100.0,140900.0,79200.0,629,employed,owned,bachelor,divorced,citizen,no,0.2764675,0,0.0
15890.0,3178.0,5,0,59,15.7,12,250700.0,65700.0,185000.0,599,employed,family,bachelor,married,citizen,no,0.09436785714285714,0,0.0
1860.0,465.0,4,1,35,0.5,1,124300.0,89300.0,35000.0,508,unemployed,rented,high_school,married,resident,yes,1.0499136904761905,1,8640.0
8060.0,1612.0,5,1,64,17.3,8,340300.0,110300.0,230000.0,577,employed,owned,diploma,divorced,resident,no,0.300697619047619,1,6420.0
2040.0,510.0,4,0,63,0.3,0,260700.0,111500.0,149200.0,707,unemployed,rented,diploma,married,resident,no,0.590405,1,7870.0
3240.0,540.0,6,5,26,0.4,14,120400.0,31200.0,89200.0,787,student,owned,diploma,widowed,citizen,yes,0.9746966666666665,1,11840.0
1800.0,360.0,5,4,52,0.8,17,219100.0,147800.0,71300.0,509,student,family,bachelor,married,resident,no,0.748449761904762,1,10220.0
17250.0,8625.0,2,0,41,7.4,19,571300.0,93400.0,477900.0,634,employed,government_housing,high_school,single,citizen,no,-0.12062214285714286,0,0.0
13310.0,4436.67,3,1,32,0.3,11,162700.0,94700.0,68000.0,547,employed,family,bachelor,single,resident,no,0.10589047619047619,0,0.0
12280.0,4093.33,3,2,39,7.0,19,479500.0,240900.0,238600.0,527,self_employed,owned,high_school,single,citizen,yes,0.42844238095238096,1,1000.0
390.0,55.71,7,1,61,1.7,6,164900.0,21600.0,143300.0,588,unemployed,family,postgraduate,married,resident,yes,1.0123395297619047,1,15000.0
1470.0,367.5,4,2,62,1.3,6,149500.0,17100.0,132400.0,629,unemployed,owned,diploma,married,resident,no,0.6909829166666666,1,8300.0
7590.0,1518.0,5,3,36,15.3,16,271700.0,57800.0,213900.0,751,employed,owned,diploma,married,citizen,no,0.34186,1,6720.0
9840.0,9840.0,1,0,41,7.1,12,289000.0,163100.0,125900.0,486,employed,rented,high_school,married,resident,no,0.08714928571428573,0,0.0
8860.0,2215.0,4,3,44,1.6,14,363500.0,81100.0,282400.0,614,employed,government_housing,bachelor,single,citizen,no,0.2600439285714286,1,3960.0
12360.0,4120.0,3,1,54,3.8,14,221100.0,57800.0,163300.0,517,employed,rented,diploma,married,citizen,no,0.08967833333333335,0,0.0
23600.0,3371.43,7,1,42,17.0,8,860000.0,598300.0,261700.0,668,employed,rented,diploma,married,resident,no,0.04995245833333335,0,0.0
1450.0,725.0,2,0,38,2.0,24,229000.0,147500.0,81500.0,689,student,rented,bachelor,single,resident,no,0.4899125,1,4010.0
16200.0,5400.0,3,2,62,9.7,15,426300.0,273200.0,153100.0,650,employed,rented,postgraduate,married,resident,yes,0.3505816666666667,1,1000.0
4100.0,820.0,5,0,37,24.8,13,191800.0,46600.0,145200.0,626,self_employed,owned,bachelor,single,resident,no,0.3956442857142858,1,8540.0
80.0,26.67,3,1,32,1.8,15,109400.0,8400.0,101000.0,678,student,family,bachelor,single,resident,yes,0.8949829583333333,1,7300.0
25630.0,6407.5,4,0,35,18.6,11,269500.0,55700.0,213800.0,662,employed,family,bachelor,divorced,resident,no,-0.037329999999999995,0,0.0
35880.0,11960.0,3,0,35,1.8,9,232700.0,67800.0,164900.0,622,self_employed,rented,bachelor,married,resident,no,0.033285,0,0.0
500.0,100.0,5,0,45,0.2,1,162000.0,126800.0,35200.0,540,unemployed,family,bachelor,divorced,citizen,no,0.7392871428571428,1,10860.0
5870.0,1174.0,5,2,50,13.8,22,174400.0,13600.0,160800.0,592,employed,family,bachelor,single,resident,yes,0.6989545238095237,1,8110.0
17900.0,4475.0,4,2,27,12.3,10,217800.0,75200.0,142600.0,633,employed,owned,bachelor,married,citizen,no,0.06397095238095238,0,0.0
1110.0,222.0,5,2,60,0.9,7,50100.0,29000.0,21100.0,688,unemployed,family,high_school,married,resident,no,0.7343066666666667,1,10550.0
1730.0,576.67,3,0,32,1.2,1,69200.0,3300.0,65900.0,763,unemployed,family,postgraduate,married,resident,no,0.612059625,1,6050.0
1940.0,485.0,4,0,26,0.5,4,26800.0,10700.0,16100.0,655,unemployed,rented,high_school,single,citizen,no,0.6398025,1,7990.0
70.0,17.5,4,1,51,1.0,14,97200.0,64600.0,32600.0,808,student,rented,bachelor,widowed,resident,no,0.6199545833333333,1,8890.0
9140.0,1828.0,5,0,30,3.1,15,506100.0,392900.0,113200.0,589,employed,rented,high_school,married,resident,no,0.27708714285714287,1,5850.0
2450.0,816.67,3,0,54,0.7,1,40600.0,20300.0,20300.0,791,unemployed,owned,postgraduate,single,citizen,no,0.601019625,1,5680.0
5730.0,1432.5,4,3,63,23.5,22,94100.0,70500.0,23600.0,624,self_employed,rented,bachelor,married,resident,yes,0.7704408928571429,1,6290.0
1880.0,188.0,10,3,52,0.2,6,250700.0,170700.0,80000.0,639,unemployed,government_housing,high_school,single,citizen,no,0.7571357142857144,1,15000.0
350.0,70.0,5,3,55,1.6,7,101400.0,15900.0,85500.0,598,unemployed,family,diploma,married,citizen,no,0.7919142857142858,1,11010.0
600.0,120.0,5,2,43,0.8,1,67400.0,40300.0,27100.0,661,unemployed,owned,bachelor,single,resident,no,0.7436816666666667,1,10820.0
7750.0,2583.33,3,2,36,5.4,19,164600.0,13600.0,151000.0,585,retired,rented,high_school,single,citizen,yes,0.6478348988095238,1,3100.0
16040.0,4010.0,4,1,48,27.9,15,706300.0,23700.0,682600.0,504,employed,government_housing,postgraduate,married,resident,no,-0.08464809523809522,0,0.0
110.0,22.0,5,1,37,0.5,3,57000.0,18700.0,38300.0,527,unemployed,rented,diploma,single,citizen,no,0.7877390476190477,1,11130.0
15490.0,5163.33,3,2,60,20.3,11,498800.0,230600.0,268200.0,753,employed,owned,high_school,single,resident,yes,0.31029666666666667,1,1000.0
10800.0,2700.0,4,2,42,27.3,15,240600.0,59200.0,181400.0,683,self_employed,family,high_school,married,resident,no,0.22442666666666672,0,0.0
920.0,306.67,3,2,43,0.5,4,215000.0,63400.0,151600.0,704,unemployed,family,bachelor,married,resident,yes,0.9791062916666667,1,7010.0
920.0,230.0,4,0,51,0.8,7,137100.0,4900.0,132200.0,608,unemployed,family,diploma,married,resident,no,0.6518550000000001,1,8520.0
10550.0,1758.33,6,1,29,0.8,11,426400.0,179800.0,246600.0,768,employed,rented,bachelor,married,resident,no,0.2367112083333333,0,0.0
5370.0,537.0,10,1,46,19.6,12,82000.0,40600.0,41400.0,598,self_employed,owned,bachelor,married,citizen,no,0.5131451190476191,1,15000.0
20210.0,4042.0,5,0,54,13.3,19,716900.0,134900.0,582000.0,663,employed,owned,diploma,widowed,resident,no,-0.16619999999999996,0,0.0
14650.0,2930.0,5,4,55,15.0,11,224800.0,164500.0,60300.0,670,employed,family,postgraduate,single,resident,no,0.2701033333333333,1,3080.0
17960.0,2993.33,6,4,31,19.3,8,298000.0,171100.0,126900.0,825,employed,family,bachelor,married,citizen,no,0.23966870833333334,0,0.0
7020.0,7020.0,1,0,23,20.7,23,306200.0,134700.0,171500.0,560,retired,family,none,married,resident,no,0.12890357142857145,0,0.0
14060.0,4686.67,3,0,29,6.5,23,458200.0,172200.0,286000.0,724,employed,family,high_school,married,citizen,no,-0.06259999999999999,0,0.0
1760.0,586.67,3,0,57,0.6,18,179400.0,67100.0,112300.0,718,student,family,diploma,single,resident,no,0.494694625,1,5860.0
12420.0,2484.0,5,2,32,25.5,15,587000.0,445700.0,141300.0,799,employed,rented,bachelor,married,citizen,yes,0.5252616666666666,1,4580.0
20.0,10.0,2,0,23,0.0,3,95700.0,69700.0,26000.0,764,unemployed,rented,high_school,single,resident,no,0.689775,1,5020.0
6690.0,1672.5,4,3,47,14.1,10,161200.0,109300.0,51900.0,546,self_employed,rented,high_school,married,resident,no,0.4781073214285715,1,5370.0
140.0,140.0,1,0,60,1.7,1,143500.0,45700.0,97800.0,770,unemployed,government_housing,high_school,single,citizen,no,0.65002,1,2910.0
1370.0,274.0,5,2,31,0.4,6,193500.0,135400.0,58100.0,547,unemployed,rented,diploma,single,citizen,no,0.7743638095238096,1,10480.0
2380.0,793.33,3,1,22,0.8,1,242000.0,177600.0,64400.0,511,unemployed,government_housing,none,single,resident,no,0.7009722797619047,1,5860.0
8490.0,2830.0,3,2,27,13.2,17,220000.0,106800.0,113200.0,641,retired,rented,postgraduate,divorced,resident,no,0.30131452380952384,0,0.0
5840.0,2920.0,2,0,26,22.9,15,287900.0,144700.0,143200.0,452,self_employed,rented,bachelor,married,citizen,no,0.25952285714285717,1,1470.0
11110.0,2222.0,5,2,30,1.9,15,321700.0,255700.0,66000.0,637,employed,rented,diploma,married,resident,no,0.2885202380952381,0,0.0
12980.0,2596.0,5,2,29,1.6,17,496500.0,272700.0,223800.0,534,employed,family,diploma,single,citizen,no,0.25007238095238093,0,0.0
2460.0,307.5,8,5,49,1.6,7,102500.0,55100.0,47400.0,668,unemployed,rented,high_school,married,resident,no,0.8154829166666667,1,15000.0
13870.0,3467.5,4,1,31,24.9,24,599200.0,336700.0,262500.0,589,self_employed,owned,bachelor,single,resident,no,0.1112217261904762,0,0.0
15260.0,15260.0,1,0,45,15.3,18,463400.0,159000.0,304400.0,483,self_employed,government_housing,bachelor,married,citizen,yes,0.36388857142857145,1,1000.0
8360.0,1393.33,6,0,39,15.3,24,267100.0,108000.0,159100.0,662,self_employed,family,postgraduate,divorced,resident,no,0.3125653750000001,0,0.0
11740.0,2935.0,4,1,50,12.5,21,187300.0,15700.0,171600.0,659,employed,rented,postgraduate,married,resident,no,0.13058583333333335,0,0.0
1240.0,206.67,6,5,50,1.3,2,38300.0,7600.0,30700.0,559,unemployed,rented,postgraduate,divorced,citizen,yes,1.1846712916666668,1,13160.0
1970.0,492.5,4,3,47,1.0,5,96100.0,28200.0,67900.0,606,unemployed,family,bachelor,single,citizen,no,0.745971607142857,1,8130.0
120.0,30.0,4,0,61,0.4,6,122200.0,78500.0,43700.0,563,unemployed,rented,bachelor,married,resident,no,0.7310442857142858,1,9040.0
1980.0,660.0,3,1,29,0.2,4,115800.0,51100.0,64700.0,559,unemployed,owned,diploma,single,resident,no,0.6884383333333333,1,6040.0
3470.0,867.5,4,2,44,8.3,17,157800.0,88700.0,69100.0,786,retired,family,high_school,single,resident,no,0.5323879166666666,1,7060.0
3820.0,3820.0,1,0,38,13.6,19,179000.0,44700.0,134300.0,662,self_employed,rented,diploma,widowed,citizen,no,0.048245,0,0.0
200.0,28.57,7,5,44,0.1,14,36300.0,28700.0,7600.0,842,student,owned,bachelor,divorced,resident,yes,1.0607925416666666,1,15000.0
13640.0,3410.0,4,1,27,8.5,13,342300.0,67600.0,274700.0,616,employed,rented,high_school,married,resident,no,0.06049190476190479,0,0.0
390.0,78.0,5,1,35,0.8,3,52700.0,18300.0,34400.0,672,unemployed,government_housing,diploma,married,citizen,no,0.7125183333333334,1,10870.0
400.0,80.0,5,4,63,1.9,5,108300.0,4600.0,103700.0,607,unemployed,family,high_school,married,citizen,yes,1.112609761904762,1,11470.0
7700.0,2566.67,3,2,57,14.1,17,366100.0,149700.0,216400.0,590,employed,owned,diploma,married,resident,no,0.22396200595238094,0,0.0
15170.0,3034.0,5,0,40,29.9,13,620800.0,52500.0,568300.0,748,employed,government_housing,bachelor,married,resident,no,-0.05273,0,0.0
9550.0,1910.0,5,2,25,12.0,8,467100.0,45300.0,421800.0,720,self_employed,rented,diploma,married,citizen,no,0.2291616666666667,0,0.0
15090.0,2515.0,6,0,50,7.2,11,285000.0,197600.0,87400.0,597,employed,family,high_school,single,citizen,no,0.20425821428571428,0,0.0
2360.0,472.0,5,3,34,22.6,9,107000.0,53200.0,53800.0,685,retired,rented,postgraduate,single,resident,no,0.6155700000000001,1,9740.0
16640.0,5546.67,3,1,35,28.5,21,362400.0,169200.0,193200.0,501,employed,rented,diploma,married,citizen,no,0.08835619047619049,0,0.0
19280.0,3856.0,5,3,25,21.5,13,527500.0,180700.0,346800.0,597,employed,government_housing,high_school,married,resident,no,0.06260571428571432,0,0.0
2860.0,572.0,5,4,34,25.6,22,246900.0,102600.0,144300.0,690,self_employed,rented,diploma,single,citizen,yes,0.8434783333333333,1,9840.0
6290.0,1572.5,4,1,30,11.0,14,297600.0,131600.0,166000.0,746,employed,rented,high_school,married,resident,no,0.28582708333333334,0,0.0
5310.0,2655.0,2,1,22,27.0,23,199100.0,99900.0,99200.0,779,employed,family,none,married,resident,no,0.18742583333333332,0,0.0
8230.0,2057.5,4,1,47,21.7,8,351400.0,130200.0,221200.0,543,self_employed,rented,diploma,married,resident,yes,0.6105874404761904,1,4800.0
2700.0,2700.0,1,0,64,20.8,8,50200.0,3600.0,46600.0,653,self_employed,family,diploma,single,resident,no,0.20494,1,1000.0
5340.0,1068.0,5,1,26,6.8,8,403100.0,294900.0,108200.0,692,employed,family,high_school,married,resident,no,0.36281333333333327,1,7870.0
8910.0,1272.86,7,5,23,20.6,22,349000.0,32100.0,316900.0,602,self_employed,government_housing,high_school,single,resident,no,0.46498348809523815,1,10240.0
5620.0,2810.0,2,0,25,0.5,22,116800.0,15000.0,101800.0,618,self_employed,family,postgraduate,married,resident,yes,0.4915307142857142,1,1930.0
920.0,184.0,5,2,45,1.9,1,205700.0,43600.0,162100.0,522,unemployed,government_housing,diploma,single,citizen,no,0.7623745238095239,1,10680.0
11000.0,2750.0,4,0,58,13.7,10,344400.0,225300.0,119100.0,576,employed,government_housing,bachelor,single,resident,yes,0.4787257142857143,1,3220.0
13420.0,2684.0,5,3,34,10.1,22,169100.0,7700.0,161400.0,575,employed,rented,diploma,married,resident,no,0.2719171428571429,0,0.0
510.0,170.0,3,0,26,1.4,20,137700.0,98400.0,39300.0,623,student,rented,bachelor,married,citizen,no,0.5825485714285715,1,6620.0
39260.0,4907.5,8,7,25,26.3,24,539400.0,276300.0,263100.0,570,self_employed,family,high_school,single,resident,no,0.22862928571428573,0,0.0
13130.0,2626.0,5,1,48,20.9,20,222800.0,177800.0,45000.0,662,employed,owned,none,married,resident,no,0.20965833333333334,0,0.0
